product_id,product_name,brand,category,price,discount_price,discount_percent,rating,reviews_count,skin_type,year,sales_count,revenue,wishlist_count,delivery_days,stock_status
220,Maybelline Makeup Product,Maybelline,Makeup,1503,1352.7,10,3.8,1496.0,,2024,4140,6222420,2554,4,Out of Stock
221,Himalaya Skincare Product,Himalaya,Skincare,706,494.2,30,3.9,1880.0,,2024,2106,1486836,706,1,In Stock
222,L'Oreal Skincare Product,L'Oreal,Skincare,283,226.4,20,,1480.0,,2025,3220,911260,1375,5,Out of Stock
223,Biotique Makeup Product,Biotique,Makeup,683,580.55,15,4.0,1811.0,,2024,1732,1182956,832,1,In Stock
224,Dove Makeup Product,Dove,Makeup,1506,1054.2,30,4.3,2169.0,,2025,2305,3471330,1236,2,In Stock
225,Himalaya Haircare Product,Himalaya,Haircare,681,578.85,15,4.1,1859.0,,2024,1204,819924,388,6,In Stock
226,Biotique Makeup Product,Biotique,Makeup,284,227.2,20,3.6,1884.0,,2024,4549,1291916,1683,7,Out of Stock
227,Dove Skincare Product,Dove,Skincare,691,552.8,20,3.9,1591.0,,2025,3241,2239531,1420,4,Out of Stock
228,Mamaearth Makeup Product,Mamaearth,Makeup,985,689.5,30,3.9,1529.0,,2024,1746,1719810,1371,6,In Stock
229,Mamaearth Skincare Product,Mamaearth,Skincare,514,436.9,15,3.8,2143.0,,2024,4041,2077074,1881,1,Out of Stock
230,Minimalist Skincare Product,Minimalist,Skincare,510,357.0,30,3.8,1773.0,,2024,4773,2434230,2582,5,Out of Stock
231,Minimalist Haircare Product,Minimalist,Haircare,318,270.3,15,3.8,2408.0,,2024,4732,1504776,1883,2,Out of Stock
232,Nivea Haircare Product,Nivea,Haircare,684,547.2,20,3.9,2253.0,,2025,1698,1161432,1027,2,In Stock
233,Nykaa Haircare Product,Nykaa,Haircare,506,379.5,25,3.9,1568.0,Dry,2025,1495,756470,658,6,In Stock
234,Minimalist Makeup Product,Minimalist,Makeup,998,748.5,25,4.0,1678.0,,2025,4249,4240502,1714,7,Out of Stock
235,Dove Makeup Product,Dove,Makeup,290,261.0,10,3.3,,,2024,3973,1152170,2218,5,Out of Stock
236,Lakme Makeup Product,Lakme,Makeup,496,421.6,15,4.2,1618.0,,2025,303,150288,91,7,In Stock
237,Biotique Makeup Product,Biotique,Makeup,990,693.0,30,4.3,1840.0,,2025,3233,3200670,982,7,Out of Stock
238,Dove Makeup Product,Dove,Makeup,501,425.85,15,3.7,1372.0,,2025,2607,1306107,1067,5,In Stock
239,Mamaearth Skincare Product,Mamaearth,Skincare,995,796.0,20,3.8,1706.0,,2025,148,147260,47,1,In Stock
240,Himalaya Skincare Product,Himalaya,Skincare,1507,1205.6,20,4.5,2293.0,,2024,2250,3390750,796,6,In Stock
241,Mamaearth Makeup Product,Mamaearth,Makeup,681,612.9,10,3.9,1852.0,,2024,3011,2050491,1413,6,Out of Stock
242,Mamaearth Skincare Product,Mamaearth,Skincare,1498,1198.4,20,4.4,1818.0,,2024,4483,6715534,3143,3,Out of Stock
243,Nykaa Makeup Product,Nykaa,Makeup,513,461.7,10,3.5,2133.0,Dry,2024,3827,1963251,2242,6,Out of Stock
244,Nykaa Makeup Product,Nykaa,Makeup,994,795.2,20,4.1,1957.0,Combination,2025,2919,2901486,1623,2,In Stock
245,Nykaa Haircare Product,Nykaa,Haircare,685,548.0,20,3.7,2021.0,Oily,2025,3284,2249540,1467,1,Out of Stock
246,Mamaearth Makeup Product,Mamaearth,Makeup,981,735.75,25,4.0,2232.0,,2024,3841,3768021,2941,5,Out of Stock
247,Minimalist Haircare Product,Minimalist,Haircare,298,223.5,25,3.4,1774.0,,2024,1006,299788,501,6,In Stock
248,Biotique Skincare Product,Biotique,Skincare,1000,700.0,30,4.2,1644.0,,2025,4117,4117000,1414,1,Out of Stock
249,Himalaya Skincare Product,Himalaya,Skincare,691,621.9,10,3.8,1032.0,,2025,210,145110,127,6,In Stock
250,Nykaa Skincare Product,Nykaa,Skincare,703,632.7,10,4.0,2053.0,Dry,2024,4543,3193729,1621,5,Out of Stock
251,Mamaearth Makeup Product,Mamaearth,Makeup,295,221.25,25,4.1,1813.0,,2024,1350,398250,638,4,In Stock
252,Biotique Skincare Product,Biotique,Skincare,1011,859.35,15,4.0,1565.0,,2024,4961,5015571,2746,5,Out of Stock
253,Himalaya Skincare Product,Himalaya,Skincare,291,261.9,10,3.6,2042.0,,2024,4037,1174767,2975,5,Out of Stock
254,Lakme Makeup Product,Lakme,Makeup,516,438.6,15,4.0,1986.0,,2024,1577,813732,862,5,In Stock
255,Nykaa Skincare Product,Nykaa,Skincare,518,414.4,20,4.1,2234.0,Combination,2025,1268,656824,825,6,In Stock
256,Biotique Haircare Product,Biotique,Haircare,290,246.5,15,3.9,1947.0,,2025,4546,1318340,3620,3,Out of Stock
257,Dove Makeup Product,Dove,Makeup,685,548.0,20,3.9,2065.0,,2025,4785,3277725,1750,5,Out of Stock
258,L'Oreal Haircare Product,L'Oreal,Haircare,500,425.0,15,3.6,1712.0,,2024,3154,1577000,1379,2,Out of Stock
259,Minimalist Haircare Product,Minimalist,Haircare,992,793.6,20,4.1,2290.0,,2024,2785,2762720,1384,2,In Stock
260,Nykaa Haircare Product,Nykaa,Haircare,991,891.9,10,3.9,,Combination,2024,4605,4563555,2352,1,Out of Stock
261,Himalaya Makeup Product,Himalaya,Makeup,986,690.2,30,4.1,2158.0,,2024,1004,989944,507,3,In Stock
262,Lakme Makeup Product,Lakme,Makeup,696,591.6,15,3.6,2079.0,,2025,4615,3212040,3478,1,Out of Stock
263,Minimalist Haircare Product,Minimalist,Haircare,281,210.75,25,3.8,1453.0,,2025,3496,982376,2296,2,Out of Stock
264,Dove Makeup Product,Dove,Makeup,1493,1343.7,10,4.2,1945.0,,2025,1095,1634835,661,7,In Stock
265,Mamaearth Skincare Product,Mamaearth,Skincare,1509,1282.65,15,4.2,2312.0,,2024,1743,2630187,792,2,In Stock
266,Minimalist Haircare Product,Minimalist,Haircare,1006,754.5,25,4.0,2274.0,,2024,3486,3506916,2481,4,Out of Stock
267,Lakme Haircare Product,Lakme,Haircare,510,459.0,10,,1682.0,,2025,612,312120,475,5,In Stock
268,Nivea Skincare Product,Nivea,Skincare,980,833.0,15,4.1,2160.0,,2025,2535,2484300,1801,7,In Stock
269,Biotique Skincare Product,Biotique,Skincare,690,552.0,20,4.1,2234.0,,2024,3404,2348760,1023,2,Out of Stock
270,Minimalist Makeup Product,Minimalist,Makeup,313,266.05,15,3.8,1838.0,,2025,275,86075,170,6,In Stock
271,Himalaya Haircare Product,Himalaya,Haircare,492,418.2,15,3.8,1672.0,,2025,4943,2431956,1609,6,Out of Stock
272,Nivea Makeup Product,Nivea,Makeup,1492,1342.8,10,4.1,1902.0,,2025,1009,1505428,432,1,In Stock
273,Lakme Makeup Product,Lakme,Makeup,303,272.7,10,3.9,1691.0,,2025,4598,1393194,1516,7,Out of Stock
274,Biotique Haircare Product,Biotique,Haircare,1479,1109.25,25,3.9,1698.0,,2024,3117,4610043,1876,1,Out of Stock
275,Lakme Haircare Product,Lakme,Haircare,692,588.2,15,4.2,1663.0,,2024,865,598580,556,5,In Stock
276,Nykaa Makeup Product,Nykaa,Makeup,279,195.3,30,3.8,1342.0,Oily,2024,4804,1340316,1716,5,Out of Stock
277,Nivea Makeup Product,Nivea,Makeup,298,223.5,25,3.6,2343.0,,2025,4692,1398216,2308,4,Out of Stock
278,Dove Haircare Product,Dove,Haircare,306,229.5,25,3.5,1713.0,,2025,3170,970020,1674,3,Out of Stock
279,Biotique Skincare Product,Biotique,Skincare,487,340.9,30,3.7,1429.0,,2025,66,32142,31,1,In Stock
280,Lakme Makeup Product,Lakme,Makeup,1483,1334.7,10,4.1,1822.0,,2024,1293,1917519,466,5,In Stock
281,Lakme Haircare Product,Lakme,Haircare,498,348.6,30,4.1,1756.0,,2025,2255,1122990,1148,1,In Stock
282,L'Oreal Haircare Product,L'Oreal,Haircare,503,427.55,15,3.8,1880.0,,2025,2574,1294722,1738,5,In Stock
283,Nykaa Haircare Product,Nykaa,Haircare,701,525.75,25,3.6,1747.0,Oily,2024,1119,784419,375,2,In Stock
284,Lakme Haircare Product,Lakme,Haircare,1494,1269.9,15,4.4,1563.0,,2025,3494,5220036,1188,1,Out of Stock
285,Maybelline Haircare Product,Maybelline,Haircare,499,449.1,10,3.6,1865.0,,2025,2615,1304885,1248,2,In Stock
286,Nykaa Haircare Product,Nykaa,Haircare,1500,1275.0,15,4.2,1831.0,All,2025,1110,1665000,855,1,In Stock
287,Maybelline Makeup Product,Maybelline,Makeup,495,420.75,15,3.8,2075.0,,2024,2377,1176615,1507,3,In Stock
288,Biotique Makeup Product,Biotique,Makeup,1005,904.5,10,4.2,2196.0,,2024,3470,3487350,2218,4,Out of Stock
289,Lakme Makeup Product,Lakme,Makeup,709,496.3,30,4.0,2344.0,,2024,351,248859,168,6,In Stock
290,Nivea Skincare Product,Nivea,Skincare,980,833.0,15,3.7,2019.0,,2025,4326,4239480,2581,6,Out of Stock
291,Maybelline Makeup Product,Maybelline,Makeup,303,212.1,30,3.7,2170.0,,2025,656,198768,200,6,In Stock
292,Nivea Skincare Product,Nivea,Skincare,289,216.75,25,3.9,1988.0,,2024,3220,930580,1990,2,Out of Stock
293,Biotique Haircare Product,Biotique,Haircare,1016,812.8,20,4.1,2030.0,,2025,749,760984,566,7,In Stock
294,Nykaa Haircare Product,Nykaa,Haircare,301,240.8,20,3.6,2004.0,Dry,2024,1189,357889,720,5,In Stock
295,Nykaa Skincare Product,Nykaa,Skincare,299,269.1,10,3.4,1186.0,Dry,2025,240,71760,176,6,In Stock
296,Nivea Haircare Product,Nivea,Haircare,1497,1122.75,25,4.7,2273.0,,2024,2350,3517950,1555,3,In Stock
297,Nykaa Skincare Product,Nykaa,Skincare,313,234.75,25,3.7,1670.0,All,2025,1030,322390,371,6,In Stock
298,Nykaa Makeup Product,Nykaa,Makeup,480,432.0,10,,1682.0,Oily,2024,3025,1452000,2272,1,Out of Stock
299,Lakme Makeup Product,Lakme,Makeup,484,363.0,25,3.5,1206.0,,2024,1234,597256,411,2,In Stock
300,Mamaearth Skincare Product,Mamaearth,Skincare,1493,1119.75,25,3.8,1600.0,,2025,3377,5041861,1914,7,Out of Stock
301,Mamaearth Skincare Product,Mamaearth,Skincare,499,399.2,20,3.7,1857.0,,2025,3444,1718556,1277,1,Out of Stock
302,Minimalist Haircare Product,Minimalist,Haircare,693,519.75,25,3.8,1925.0,,2024,177,122661,54,7,In Stock
303,L'Oreal Makeup Product,L'Oreal,Makeup,492,344.4,30,3.8,2464.0,,2025,2115,1040580,1080,1,In Stock
304,Nykaa Haircare Product,Nykaa,Haircare,707,530.25,25,3.5,1819.0,Combination,2025,1866,1319262,835,1,In Stock
305,Dove Haircare Product,Dove,Haircare,1008,856.8,15,4.1,1800.0,,2025,619,623952,336,4,In Stock
306,L'Oreal Haircare Product,L'Oreal,Haircare,503,402.4,20,3.6,1874.0,,2024,1945,978335,1144,4,In Stock
307,Dove Haircare Product,Dove,Haircare,314,235.5,25,3.9,1757.0,,2025,2783,873862,895,5,In Stock
308,Himalaya Haircare Product,Himalaya,Haircare,291,203.7,30,3.6,1840.0,,2024,3913,1138683,1414,2,Out of Stock
309,Nykaa Makeup Product,Nykaa,Makeup,293,249.05,15,3.6,1395.0,All,2024,4771,1397903,2763,3,Out of Stock
310,L'Oreal Makeup Product,L'Oreal,Makeup,486,437.4,10,,1569.0,,2025,4064,1975104,1916,3,Out of Stock
311,Nivea Makeup Product,Nivea,Makeup,502,401.6,20,3.8,2027.0,,2024,2951,1481402,1961,3,In Stock
312,Nykaa Haircare Product,Nykaa,Haircare,296,236.8,20,3.5,2343.0,All,2025,1736,513856,1086,1,In Stock
313,Mamaearth Haircare Product,Mamaearth,Haircare,483,434.7,10,3.9,1904.0,,2024,3059,1477497,2211,4,Out of Stock
314,Lakme Skincare Product,Lakme,Skincare,1495,1046.5,30,4.5,2387.0,,2025,204,304980,131,2,In Stock
315,Nivea Skincare Product,Nivea,Skincare,688,619.2,10,4.1,1314.0,,2024,2587,1779856,1332,1,In Stock
316,Himalaya Skincare Product,Himalaya,Skincare,280,224.0,20,4.0,2076.0,,2025,1459,408520,928,7,In Stock
317,Nivea Haircare Product,Nivea,Haircare,517,465.3,10,3.9,2268.0,,2025,4107,2123319,1797,4,Out of Stock
318,Lakme Makeup Product,Lakme,Makeup,1514,1059.8,30,4.0,1586.0,,2024,834,1262676,377,4,In Stock
319,Nivea Makeup Product,Nivea,Makeup,317,237.75,25,,1715.0,,2024,3225,1022325,2239,6,Out of Stock
320,Nivea Skincare Product,Nivea,Skincare,983,737.25,25,4.0,1333.0,,2025,4391,4316353,2297,6,Out of Stock
321,Maybelline Skincare Product,Maybelline,Skincare,481,360.75,25,3.5,1329.0,,2025,2856,1373736,1996,2,In Stock
322,Dove Makeup Product,Dove,Makeup,501,375.75,25,3.9,2363.0,,2025,587,294087,417,7,In Stock
323,Himalaya Haircare Product,Himalaya,Haircare,501,375.75,25,3.8,1555.0,,2025,1891,947391,1378,2,In Stock
324,Lakme Makeup Product,Lakme,Makeup,983,688.1,30,4.3,2068.0,,2025,2505,2462415,1899,2,In Stock
325,Maybelline Skincare Product,Maybelline,Skincare,508,457.2,10,3.3,1510.0,,2024,574,291592,295,1,In Stock
326,Maybelline Haircare Product,Maybelline,Haircare,1018,712.6,30,4.2,2069.0,,2025,3000,3054000,1378,5,In Stock
327,Mamaearth Makeup Product,Mamaearth,Makeup,308,215.6,30,3.6,1601.0,,2025,4181,1287748,2471,2,Out of Stock
328,Lakme Skincare Product,Lakme,Skincare,294,220.5,25,3.8,2047.0,,2024,4830,1420020,2345,6,Out of Stock
329,Dove Haircare Product,Dove,Haircare,1011,859.35,15,3.8,1298.0,,2024,4165,4210815,2501,5,Out of Stock
330,Himalaya Haircare Product,Himalaya,Haircare,505,454.5,10,3.4,1832.0,,2025,2418,1221090,1578,1,In Stock
331,Maybelline Makeup Product,Maybelline,Makeup,1001,850.85,15,4.1,2567.0,,2024,3897,3900897,2510,5,Out of Stock
332,Lakme Haircare Product,Lakme,Haircare,700,560.0,20,4.2,2407.0,,2025,4545,3181500,2214,3,Out of Stock
333,L'Oreal Haircare Product,L'Oreal,Haircare,990,891.0,10,4.0,1770.0,,2024,2751,2723490,1054,7,In Stock
334,Dove Haircare Product,Dove,Haircare,708,601.8,15,3.9,1876.0,,2024,1021,722868,526,5,In Stock
335,Minimalist Makeup Product,Minimalist,Makeup,992,892.8,10,3.9,1616.0,,2024,1216,1206272,451,2,In Stock
336,Nykaa Skincare Product,Nykaa,Skincare,996,846.6,15,4.0,1859.0,Oily,2024,4979,4959084,3709,1,Out of Stock
337,Lakme Haircare Product,Lakme,Haircare,314,282.6,10,,1947.0,,2025,2824,886736,1335,7,In Stock
338,Minimalist Haircare Product,Minimalist,Haircare,1481,1184.8,20,4.0,1708.0,,2024,2032,3009392,766,2,In Stock
339,Mamaearth Skincare Product,Mamaearth,Skincare,1512,1058.4,30,4.3,2018.0,,2024,903,1365336,282,7,In Stock
340,Nykaa Makeup Product,Nykaa,Makeup,991,743.25,25,3.8,1716.0,Combination,2025,4196,4158236,2613,6,Out of Stock
341,Dove Makeup Product,Dove,Makeup,1480,1110.0,25,4.0,1331.0,,2025,3786,5603280,2341,3,Out of Stock
342,Mamaearth Makeup Product,Mamaearth,Makeup,1497,1272.45,15,4.1,1801.0,,2025,3819,5717043,1796,6,Out of Stock
343,L'Oreal Makeup Product,L'Oreal,Makeup,709,638.1,10,3.6,1641.0,,2024,624,442416,209,2,In Stock
344,Nivea Makeup Product,Nivea,Makeup,1487,1115.25,25,4.1,1729.0,,2025,3311,4923457,1671,2,Out of Stock
345,Nivea Haircare Product,Nivea,Haircare,1011,758.25,25,3.8,1947.0,,2025,1198,1211178,545,2,In Stock
346,Minimalist Makeup Product,Minimalist,Makeup,1517,1137.75,25,4.4,1434.0,,2025,1765,2677505,1127,4,In Stock
347,Nykaa Haircare Product,Nykaa,Haircare,1016,863.6,15,3.7,1672.0,Oily,2024,4827,4904232,2910,3,Out of Stock
348,Lakme Haircare Product,Lakme,Haircare,706,494.2,30,3.9,1749.0,,2025,4983,3517998,2403,7,Out of Stock
349,Dove Makeup Product,Dove,Makeup,505,353.5,30,3.6,1837.0,,2024,3904,1971520,1596,2,Out of Stock
350,Himalaya Skincare Product,Himalaya,Skincare,1479,1035.3,30,4.2,2013.0,,2024,2541,3758139,2017,2,In Stock
351,Nykaa Makeup Product,Nykaa,Makeup,689,482.3,30,3.6,1707.0,Dry,2025,2710,1867190,1428,7,In Stock
352,Himalaya Skincare Product,Himalaya,Skincare,996,796.8,20,3.7,1255.0,,2025,3174,3161304,2044,6,Out of Stock
353,Lakme Makeup Product,Lakme,Makeup,499,424.15,15,3.6,2031.0,,2025,3101,1547399,1148,6,Out of Stock
354,Himalaya Makeup Product,Himalaya,Makeup,280,210.0,25,3.6,1606.0,,2024,54,15120,29,2,In Stock
355,Minimalist Haircare Product,Minimalist,Haircare,518,362.6,30,3.8,2153.0,,2024,4919,2548042,1543,1,Out of Stock
356,Maybelline Skincare Product,Maybelline,Skincare,700,630.0,10,3.7,1790.0,,2024,926,648200,511,4,In Stock
357,Nykaa Makeup Product,Nykaa,Makeup,1497,1047.9,30,,2376.0,Oily,2025,1041,1558377,814,6,In Stock
358,Himalaya Skincare Product,Himalaya,Skincare,1486,1040.2,30,4.5,2072.0,,2025,4192,6229312,2062,1,Out of Stock
359,Dove Skincare Product,Dove,Skincare,702,631.8,10,3.6,1428.0,,2024,4414,3098628,1410,4,Out of Stock
360,Minimalist Skincare Product,Minimalist,Skincare,693,554.4,20,3.6,1880.0,,2024,4515,3128895,1424,2,Out of Stock
361,L'Oreal Haircare Product,L'Oreal,Haircare,683,478.1,30,4.1,2035.0,,2024,685,467855,338,3,In Stock
362,Minimalist Skincare Product,Minimalist,Skincare,516,387.0,25,3.8,1833.0,,2025,1743,899388,662,5,In Stock
363,Himalaya Makeup Product,Himalaya,Makeup,287,243.95,15,3.5,1435.0,,2024,1732,497084,539,5,In Stock
364,Maybelline Skincare Product,Maybelline,Skincare,303,257.55,15,3.8,1744.0,,2024,4802,1455006,3256,2,Out of Stock
365,Minimalist Makeup Product,Minimalist,Makeup,499,374.25,25,4.0,2339.0,,2025,169,84331,89,6,In Stock
366,Maybelline Skincare Product,Maybelline,Skincare,1012,809.6,20,3.8,1820.0,,2025,880,890560,391,1,In Stock
367,Biotique Haircare Product,Biotique,Haircare,692,519.0,25,3.6,1609.0,,2025,3725,2577700,2793,3,Out of Stock
368,Mamaearth Makeup Product,Mamaearth,Makeup,1008,756.0,25,4.0,1716.0,,2024,1419,1430352,508,7,In Stock
369,L'Oreal Haircare Product,L'Oreal,Haircare,299,239.2,20,3.4,2020.0,,2024,790,236210,614,4,In Stock
370,Himalaya Makeup Product,Himalaya,Makeup,290,261.0,10,4.1,2026.0,,2025,166,48140,75,2,In Stock
371,Biotique Haircare Product,Biotique,Haircare,1486,1114.5,25,4.2,1730.0,,2025,2888,4291568,2149,3,In Stock
372,Dove Skincare Product,Dove,Skincare,703,527.25,25,3.9,1584.0,,2025,1200,843600,721,3,In Stock
373,Himalaya Skincare Product,Himalaya,Skincare,709,567.2,20,3.8,1477.0,,2024,1981,1404529,1413,6,In Stock
374,Himalaya Haircare Product,Himalaya,Haircare,715,500.5,30,4.0,2230.0,,2024,1062,759330,841,4,In Stock
375,Dove Makeup Product,Dove,Makeup,701,490.7,30,3.9,1523.0,,2024,1714,1201514,761,3,In Stock
376,L'Oreal Haircare Product,L'Oreal,Haircare,315,267.75,15,3.9,1854.0,,2024,1131,356265,882,6,In Stock
377,Nivea Skincare Product,Nivea,Skincare,983,786.4,20,,1713.0,,2025,4779,4697757,2364,1,Out of Stock
378,Lakme Haircare Product,Lakme,Haircare,703,597.55,15,4.0,1975.0,,2024,562,395086,276,6,In Stock
379,Biotique Skincare Product,Biotique,Skincare,705,599.25,15,4.1,1637.0,,2024,2899,2043795,1363,1,In Stock
380,Nykaa Haircare Product,Nykaa,Haircare,1014,861.9,15,3.9,1974.0,Dry,2025,609,617526,347,1,In Stock
381,Lakme Makeup Product,Lakme,Makeup,498,398.4,20,,1922.0,,2025,3722,1853556,1403,7,Out of Stock
382,L'Oreal Makeup Product,L'Oreal,Makeup,715,607.75,15,3.7,1111.0,,2024,4633,3312595,2672,7,Out of Stock
383,Lakme Haircare Product,Lakme,Haircare,988,790.4,20,4.1,1557.0,,2025,3393,3352284,1936,3,Out of Stock
384,Biotique Makeup Product,Biotique,Makeup,1488,1116.0,25,4.2,,,2025,4120,6130560,2805,6,Out of Stock
385,Lakme Skincare Product,Lakme,Skincare,285,213.75,25,4.0,1824.0,,2024,4849,1381965,3475,7,Out of Stock
386,Lakme Makeup Product,Lakme,Makeup,1494,1269.9,15,,2485.0,,2025,1520,2270880,790,1,In Stock
387,Biotique Skincare Product,Biotique,Skincare,508,431.8,15,3.7,1759.0,,2024,630,320040,284,7,In Stock
388,Biotique Haircare Product,Biotique,Haircare,697,487.9,30,4.0,,,2024,2344,1633768,1007,4,In Stock
389,Himalaya Skincare Product,Himalaya,Skincare,714,642.6,10,3.7,1699.0,,2025,3197,2282658,1270,3,Out of Stock
390,Mamaearth Haircare Product,Mamaearth,Haircare,1006,804.8,20,,2104.0,,2025,4299,4324794,1413,6,Out of Stock
391,Himalaya Makeup Product,Himalaya,Makeup,1511,1359.9,10,4.2,2521.0,,2025,1729,2612519,814,6,In Stock
392,Maybelline Haircare Product,Maybelline,Haircare,693,519.75,25,4.1,1238.0,,2024,3556,2464308,1547,5,Out of Stock
393,L'Oreal Haircare Product,L'Oreal,Haircare,1488,1264.8,15,4.3,1603.0,,2025,2794,4157472,2188,6,In Stock
394,Mamaearth Makeup Product,Mamaearth,Makeup,1484,1335.6,10,4.1,1429.0,,2024,3406,5054504,1971,3,Out of Stock
395,Maybelline Skincare Product,Maybelline,Skincare,1498,1348.2,10,4.4,1849.0,,2024,4095,6134310,1939,4,Out of Stock
396,Lakme Makeup Product,Lakme,Makeup,984,836.4,15,4.0,1686.0,,2025,1293,1272312,763,6,In Stock
397,Minimalist Skincare Product,Minimalist,Skincare,513,461.7,10,3.7,1440.0,,2024,3168,1625184,1170,5,Out of Stock
398,Biotique Skincare Product,Biotique,Skincare,1002,901.8,10,4.0,1738.0,,2024,2191,2195382,1143,3,In Stock
399,Himalaya Makeup Product,Himalaya,Makeup,985,788.0,20,4.2,1632.0,,2025,3109,3062365,1906,1,Out of Stock
400,Minimalist Skincare Product,Minimalist,Skincare,494,419.9,15,3.7,1954.0,,2024,4598,2271412,2503,2,Out of Stock
401,Minimalist Haircare Product,Minimalist,Haircare,314,251.2,20,3.7,1400.0,,2024,3009,944826,1507,2,Out of Stock
402,Biotique Haircare Product,Biotique,Haircare,305,259.25,15,3.7,2246.0,,2025,2315,706075,1844,1,In Stock
403,L'Oreal Makeup Product,L'Oreal,Makeup,1504,1128.0,25,4.4,2256.0,,2024,2529,3803616,1871,7,In Stock
404,L'Oreal Skincare Product,L'Oreal,Skincare,1499,1274.15,15,4.3,1649.0,,2024,4696,7039304,2872,6,Out of Stock
405,Lakme Skincare Product,Lakme,Skincare,1502,1351.8,10,4.3,1849.0,,2024,1685,2530870,985,2,In Stock
406,Biotique Skincare Product,Biotique,Skincare,1011,859.35,15,3.9,2268.0,,2025,1807,1826877,1102,7,In Stock
407,Maybelline Skincare Product,Maybelline,Skincare,285,256.5,10,3.4,1698.0,,2024,4502,1283070,1803,2,Out of Stock
408,Maybelline Makeup Product,Maybelline,Makeup,506,430.1,15,4.0,1862.0,,2025,2120,1072720,1054,1,In Stock
409,Mamaearth Skincare Product,Mamaearth,Skincare,295,250.75,15,3.6,1471.0,,2025,2899,855205,926,6,In Stock
410,Nykaa Skincare Product,Nykaa,Skincare,288,201.6,30,3.7,1474.0,All,2024,3301,950688,1775,6,Out of Stock
411,L'Oreal Skincare Product,L'Oreal,Skincare,280,238.0,15,3.2,1337.0,,2025,3780,1058400,2160,7,Out of Stock
412,L'Oreal Haircare Product,L'Oreal,Haircare,1517,1137.75,25,4.3,1641.0,,2025,2539,3851663,1050,1,In Stock
413,Biotique Haircare Product,Biotique,Haircare,988,790.4,20,3.9,,,2024,1681,1660828,1314,7,In Stock
414,Lakme Makeup Product,Lakme,Makeup,1004,753.0,25,4.0,2287.0,,2024,2866,2877464,2163,6,In Stock
415,Himalaya Makeup Product,Himalaya,Makeup,1493,1119.75,25,4.2,1993.0,,2025,1065,1590045,704,6,In Stock
416,Mamaearth Makeup Product,Mamaearth,Makeup,318,270.3,15,3.7,2216.0,,2025,1398,444564,792,3,In Stock
417,Nykaa Skincare Product,Nykaa,Skincare,503,402.4,20,3.8,2024.0,All,2025,4661,2344483,3425,7,Out of Stock
418,Mamaearth Skincare Product,Mamaearth,Skincare,1013,759.75,25,3.6,1408.0,,2025,3137,3177781,1146,3,Out of Stock
419,Dove Makeup Product,Dove,Makeup,697,487.9,30,3.5,1760.0,,2025,2889,2013633,2008,1,In Stock
420,Mamaearth Skincare Product,Mamaearth,Skincare,1014,709.8,30,4.2,2001.0,,2024,385,390390,139,4,In Stock
421,Nykaa Skincare Product,Nykaa,Skincare,498,373.5,25,3.8,1424.0,All,2025,4642,2311716,3235,2,Out of Stock
422,Minimalist Makeup Product,Minimalist,Makeup,1481,1184.8,20,4.2,1718.0,,2025,945,1399545,413,3,In Stock
423,Dove Haircare Product,Dove,Haircare,1510,1132.5,25,4.1,2103.0,,2025,3596,5429960,2655,2,Out of Stock
424,Mamaearth Skincare Product,Mamaearth,Skincare,710,639.0,10,3.9,2203.0,,2025,901,639710,695,5,In Stock
425,Maybelline Haircare Product,Maybelline,Haircare,299,209.3,30,,1508.0,,2025,1737,519363,650,1,In Stock
426,Himalaya Haircare Product,Himalaya,Haircare,711,533.25,25,4.0,1897.0,,2024,1981,1408491,1052,4,In Stock
